id,target_score
133,0.05426943584710436
134,0.07698780473459592
135,0.22098381132597922
136,0.060125855323949574
137,0.04157950491163608
138,0.046572659599399796
139,0.0838505886212096
140,0.05433557004254961
141,0.03809077101387497
142,0.09915404470035956
143,0.13678127231380055
144,0.05240142504362567
145,0.048685015627289926
146,0.07064859469866944
147,0.04095473275636324
148,0.03079900770209737
149,0.03242576721227801
150,0.05484422797990198
151,0.16102716739342152
152,0.03505409812859907
153,0.05905233786569297
154,0.04262851540715741
155,0.04374960278549569
156,0.06405046553543792
157,0.03298315067557226
158,0.06638195621727615
159,0.06669495946022537
160,0.34044820726011266
161,0.25508136216113686
162,0.03402910564701398
163,0.04405941683285174
164,0.044324324730600134
165,0.03357531068553798
166,0.2571387381004659
167,0.031281771232904806
168,0.09348595894589669
169,0.05182921889462709
170,0.09628097468442612
171,0.03287180484907688
172,0.19701075126950726
173,0.03454672090353926
174,0.030623650232651404
175,0.20160959011309798
176,0.06252773921072569
177,0.13588791622282603
178,0.06534153499412611
179,0.029083750226348133
180,0.12687296078254032
181,0.04258448991485553
182,0.04367699872066872
183,0.0361385115867967
184,0.12410302118522276
185,0.03710771617823383
186,0.04381578942146485
187,0.06309815373138021
188,0.11212581472535353
189,0.03620261631967783
190,0.02983084584905023
191,0.19957558134966769
192,0.0553322643967566
193,0.19171780459821205
194,0.0812904694040632
195,0.04789163978823882
196,0.04401671363884805
197,0.12686301849585896
198,0.035508585801798206
199,0.21390027391394262
200,0.04377063397290523
201,0.03223872214784103
202,0.03839217592133152
203,0.18023662509577185
204,0.04063378959521332
205,0.18422446406379475
206,0.03232109370644957
207,0.035177507854377336
208,0.10760463637137194
209,0.037346579460584714
210,0.059863110125461055
211,0.02737836343993693
212,0.8598041177418833
213,0.10483937789477892
214,0.06472306838074673
215,0.03974232167498232
216,0.030584870412143857
217,0.04709536690997803
218,0.06870081156295846
219,0.054485320326128656
220,0.05888890567463278
221,0.031217739644980418
222,0.0453342466822857
223,0.03585469126246788
224,0.03649966076296693
225,0.0691310338313978
226,0.039650718383049184
227,0.03144032627360464
228,0.07640892462514354
229,0.12789796015291072
230,0.0712223384261203
231,0.030866613398102424
232,0.029148521678322784
233,0.04205349742652655
234,0.23175295432262372
235,0.06380713346732667
236,0.07180739717991606
237,0.07276092206290982
238,0.13736896626107423
239,0.03370609723347578
240,0.5581641714613804
241,0.03259269343745509
242,0.10118540314880571
243,0.05978938003674938
244,0.042916396691645056
245,0.05013927060455931
246,0.0301292626992605
247,0.028160040294590623
248,0.04706810012823092
249,0.07284915433825513
250,0.14357321104366683
251,0.0692462663527663
252,0.04234094974158907
253,0.04996184610126569
254,0.04173266738233032
255,0.12195875949228002
256,0.03182204282872678
257,0.034430718588090735
258,0.07537956426448282
259,0.05998550132049528
260,0.04136146444485656
261,0.04522908589621673
262,0.0469943659301971
263,0.03399348291317864
264,0.42423677284891403
265,0.05124989951664341
266,0.18766690817057494
267,0.2608786326109081
268,0.3836773777301691
269,0.29789819667759715
270,0.03465978462562553
271,0.15678743889690497
272,0.039851639322132426
273,0.19583339883957945
274,0.0562138447654082
275,0.03159065903192232
276,0.09517704187990325
277,0.6095559024253963
278,0.031020626258126037
279,0.03463683677241251
280,0.03311474750362692
281,0.06745181714912689
282,0.045917644375164976
283,0.3924978012409802
284,0.03857028804755128
285,0.04507895478373856
286,0.049825468567960135
287,0.06017546357900842
288,0.07152023463783509
289,0.03286847464545863
290,0.07140234561086282
291,0.24903561611063016
292,0.055786299891504354
293,0.4286664202248781
294,0.02823279835764491
295,0.19620105761926665
296,0.06362032933110043
297,0.052885787753813036
298,0.07662908087690228
299,0.04978071199965353
300,0.058341961970188976
301,0.03131586407064113
302,0.11184376877885714
303,0.04922590084640248
304,0.10335742635740423
305,0.03225843869354842
306,0.11042209738248507
307,0.03616472606018984
308,0.0437290875862631
309,0.03858943107339785
310,0.040481092969999424
311,0.03055286198550765
312,0.03939462469545272
313,0.05890148283191985
314,0.03461023081923021
315,0.03519081686625813
316,0.03125688563328118
317,0.04628671708920945
318,0.04966211624709682
319,0.029290336340331527
320,0.06540067373192524
321,0.11750700604607518
322,0.046622258728507456
323,0.03721474772948626
324,0.054147427178784444
325,0.04614875056618981
326,0.06224312826409139
327,0.04071974369848661
328,0.09738525372662525
329,0.12920344907081047
330,0.06597934221718763
331,0.10013291666513005
332,0.10874011069986536
333,0.17744852298967892
334,0.21536713348435876
335,0.029467114591050468
336,0.04089658079191346
337,0.028741266072496472
338,0.042020420802473354
339,0.03727188183469804
340,0.04578162377887301
341,0.12218269933085658
342,0.03326006577590623
343,0.04567154423824396
344,0.5193216335685732
345,0.14746395564004772
346,0.03290184679334482
347,0.0397101256411474
348,0.16757537187508723
349,0.028527050226377564
350,0.21100924532913334
351,0.4904183634358322
352,0.04278667022017454
353,0.10817779250002743
354,0.13678541437156952
355,0.14165107924991963
356,0.03800124947239228
357,0.31537594992400403
358,0.06174521094977335
359,0.033630738846798
360,0.04753048744616022
361,0.09421556160691075
362,0.06010209796951884
363,0.1985079415148785
364,0.2658952832215034
365,0.035612526757033344
366,0.09904727715756868
367,0.10906002834414656
368,0.04279078435360858
369,0.11067474048612402
370,0.03973837064687246
371,0.03104680685759813
372,0.04862017969098359
373,0.035532308606211864
374,0.12692890404693957
375,0.03860231095213271
376,0.10141726435901247
377,0.10126374782644418
378,0.029468611678056398
379,0.10505292883705857
380,0.04688299494359018
381,0.06470769630194947
382,0.05555781518379617
383,0.06054224209828486
384,0.05655775361298061
385,0.2533745925143175
386,0.03220978928380081
387,0.0656445630729237
388,0.3944712229954941
389,0.03773666192064062
390,0.044489596570693006
391,0.04399979445555254
392,0.033168711519402226
393,0.26272508197075967
394,0.06443307505939894
395,0.04841188533492804
396,0.1315308917619568
397,0.0320401452497996
398,0.05638621734914123
399,0.1835178620647278
400,0.19479833443547737
401,0.0431553628565572
402,0.05199725910578441
403,0.2986631574921404
404,0.030906930453036486
405,0.10860706513570714
406,0.03759658159279708
407,0.0425945207169418
408,0.20766738570915738
409,0.05632087897383567
410,0.042559479185852775
411,0.028047500574786752
412,0.06761648348520168
413,0.04202717531995443
414,0.07702497719008776
415,0.04228071511482469
416,0.06625391179538707
417,0.07841825996851023
418,0.029750393530931434
419,0.03367491522654907
420,0.029377694172566547
421,0.034103887275374827
422,0.046113467986296085
423,0.03944939371401491
424,0.11013121722458605
425,0.02835992836768368
426,0.04309879761529797
427,0.0669138305862216
428,0.04957593483958783
429,0.040005511165826076
430,0.03855306000758005
431,0.0929911477726246
432,0.029593802234035772
433,0.037260472228522856
434,0.04765780250888751
435,0.1648952534379301
436,0.343180987123482
437,0.046935077472346175
438,0.07222135378754616
439,0.04490466921324302
440,0.07947558648449149
441,0.029504197899005626
442,0.036160717165047686
443,0.0404434581389892
444,0.04787794759080094
445,0.33577106623678993
446,0.03942749667576557
447,0.04294014309889792
448,0.053690872925059856
449,0.07243327844547703
450,0.05609161778786848
451,0.04238478392319511
452,0.1643282312817243
453,0.15443219442668443
454,0.035181469120662896
455,0.043979508955743755
456,0.2012226229402973
457,0.1405525981274765
458,0.05280362948812356
459,0.031342595650961515
460,0.041632556709677415
461,0.06934980195974852
462,0.029308143172413863
463,0.029196682204468544
464,0.15345541662463802
465,0.03225597613147686
466,0.04635503145903809
467,0.05654499786277318
468,0.035179824776125974
469,0.03425225201458283
470,0.17696127511507254
471,0.04546064016353252
472,0.030628628640487817
473,0.12631292514298928
474,0.08125870794059568
475,0.09270718773869041
476,0.07536391012560278
477,0.02779426331512224
478,0.04032193005856873
479,0.02836475237902947
480,0.0625535384837219
481,0.039286483329404306
482,0.0557575006264073
483,0.05591537779622033
484,0.044266120763774584
485,0.13985793526102872
486,0.046202300340766445
487,0.06510607181886345
488,0.19360559929536802
489,0.04070462016856002
490,0.034049899615907285
491,0.06515870346525526
492,0.028716589132311326
493,0.04012007779007098
494,0.0777333036868372
495,0.03313303300904527
496,0.03587947480526854
497,0.1495173102120714
498,0.10931031365983084
499,0.03417335599722296
500,0.043066704920557024
501,0.034836621342136026
502,0.1008344293237647
503,0.050666440722235986
504,0.07664883425377016
505,0.09034709098692968
506,0.11101953071331037
507,0.04369884112664151
508,0.08681637853312203
509,0.04668989276241703
510,0.29643823622128757
511,0.03951536467023165
512,0.06587258698926493
513,0.03043592742927129
514,0.11305280139259627
515,0.07240876296220283
516,0.02983502133058327
517,0.02857030301546893
518,0.057529412611828944
519,0.04598387652440839
520,0.060928215842555006
521,0.034501336936775776
522,0.06367407109397696
523,0.03967329506577148
524,0.05950407434509766
525,0.06773943821852625
526,0.03670524712793268
527,0.03890987321335728
528,0.02894180097598778
529,0.033697665162867756
530,0.08819467233119692
531,0.046427561785088015
532,0.05730106135613624
533,0.028728782264740908
534,0.0820325170385254
535,0.0383779821056647
536,0.14299470446737508
537,0.05941427718418326
538,0.43282830317940674
539,0.06340436618531191
540,0.034194943032689086
541,0.25257214181198623
542,0.08891018621789262
543,0.04699227007475346
544,0.0373891990181579
545,0.42957683337629854
546,0.03731107760199374
547,0.051470954255554105
548,0.16845770933474002
549,0.10062135564835548
550,0.15628226454303246
551,0.051209461979686316
552,0.12206872322206734
553,0.13090480906512247
554,0.050141049897800355
555,0.03810524076085444
556,0.028857134946478135
557,0.02836237657175398
558,0.06895897309058316
559,0.0650283640161428
560,0.058162475109306576
561,0.047197675987519616
562,0.0980648714313519
563,0.02927703392323978
564,0.03796143503716859
565,0.030055155502769364
566,0.1898790047183981
567,0.03150695814160947
568,0.04742498559402025
569,0.03319860837863163
570,0.21037528052185508
571,0.07674396435914622
572,0.04233472437733735
573,0.0362233849889988
574,0.06704386998852348
575,0.3332850904427207
576,0.0499446439060531
577,0.09878305761143863
578,0.03962135897626842
579,0.19787951479252225
580,0.044773490332800064
581,0.05026325133588746
582,0.047983558218352776
583,0.059485567338897406
584,0.042593378392680556
585,0.3109853230952744
586,0.03457242521444079
587,0.11760902609681798
588,0.051111278969504875
589,0.03194577253055716
590,0.029647043826626716
591,0.07683639762703781
592,0.039603237358301284
593,0.03281014993443458
594,0.041948204006800216
595,0.08397470707916344
596,0.05139554386247329
597,0.039827249365867276
598,0.029844983796050332
599,0.04317936338730273
600,0.05715643796536549
601,0.028649442663935473
602,0.07128183189404536
603,0.15584670005349874
604,0.09473313368400581
605,0.202938343662357
606,0.04035172209167113
607,0.033576513907309063
608,0.06280446043342161
609,0.043657217393062525
610,0.04413597905258432
611,0.1212861003634086
612,0.027645088053365626
613,0.06869413603648736
614,0.13092210106598293
615,0.04035921320829848
616,0.03808486299918687
617,0.029945087028125237
618,0.04248873579372455
619,0.05013220644367485
620,0.036678208195014037
621,0.0633188568040133
622,0.16228640777739373
623,0.03717581509855183
624,0.034237735026116566
625,0.08713142088561475
626,0.03333170713668549
627,0.0287088583125588
628,0.03096302446769637
629,0.050309199188265076
630,0.033948765424835554
631,0.04300639786072219
632,0.2037380900087411
633,0.0486511961469435
634,0.03863354477183392
635,0.04876536075210488
636,0.05884879005170343
637,0.059381029645279186
638,0.09946198959715956
639,0.11684464796195027
640,0.03233875502777008
641,0.03718823281099158
642,0.13952766905468666
643,0.10326467844937555
644,0.028935379777074766
645,0.09259171659131454
646,0.13906735687217153
647,0.05301565359745963
648,0.03316835741256167
649,0.11685156999747165
650,0.1263405331215812
651,0.06858532913234887
652,0.04986528113745127
653,0.0359717380445198
654,0.03018603786783041
655,0.04678580513941958
656,0.21800763541163634
657,0.063269042999465
658,0.042663213684459717
659,0.07622815186235385
660,0.030719957351315743
661,0.06393627263450544
662,0.026879845923772617
663,0.06160832679772857
664,0.11722498498187085
665,0.029331947137259968
666,0.05281664432692901
667,0.16348489875848132
668,0.13596515332645762
669,0.03274993192537287
670,0.036407455593834896
671,0.08418271915242845
672,0.035067944967548975
673,0.0474704532255307
674,0.04966833841124156
675,0.03323778011800029
676,0.03336376459318818
677,0.3741186971522102
678,0.0457990010467427
679,0.24654192538864053
680,0.08666305949397134
681,0.04801702396529544
682,0.3772165574973064
683,0.2843557337979978
684,0.06035235936256327
685,0.03552067920697349
686,0.0929798766111283
687,0.08956031769095381
688,0.06307491358567388
689,0.0325058961736868
690,0.06205645940974494
691,0.030745827178164906
692,0.09362371594865619
693,0.051205214207978314
694,0.05905845306217352
695,0.29882563847935323
696,0.06370787137037483
697,0.07002037718529164
698,0.05397219956574529
699,0.029817320690947984
700,0.02963345821748474
701,0.26770497370586605
702,0.03212174463004537
703,0.029603404773865347
704,0.1452609012881073
705,0.09636496324944728
706,0.03799197208753931
707,0.04573921006881458
708,0.03615491853508053
709,0.05807771750969471
710,0.14006390920122588
711,0.050504924490378585
712,0.07770646395297644
713,0.048746417010021754
714,0.035441031914048335
715,0.23275851272740947
716,0.03565123113177899
717,0.1630390213608723
718,0.13114800760198295
719,0.06218884678823227
720,0.2546763437675164
721,0.30794386883878183
722,0.12294571348539361
723,0.04555540679446398
724,0.044287207684758856
725,0.04812752468169785
726,0.12767219544212532
727,0.03203692974588816
728,0.10243910714944923
729,0.053333725483058744
730,0.08720783043411949
731,0.17060671064469557
732,0.12682091086869732
733,0.2497724070815317
734,0.03487542550980114
735,0.03315524932334572
736,0.05419395585143207
737,0.03269775968390708
738,0.03835327533854794
739,0.03801529136371437
740,0.030339057417392356
741,0.41469131462894937
742,0.09339725367314228
743,0.061331964685644696
744,0.051606486460291076
745,0.08629403231194245
746,0.05251534763706541
747,0.05147427435392885
748,0.03350971294393945
749,0.06053065028641892
750,0.06750437811058922
751,0.07717656464832306
752,0.04017772900507873
753,0.05120040880390151
754,0.11774083262892267
755,0.05320366383308799
756,0.08752960453717087
757,0.04795799092617406
758,0.04670342102661832
759,0.10624271864559916
760,0.06150598052379677
761,0.06883162961784439
762,0.03421570877585682
763,0.04798999239931474
764,0.027812408420323516
765,0.0318509433382183
766,0.06869874883035464
767,0.06104144817095571
768,0.16157470814490849
769,0.05422998630399759
770,0.03325077903129434
771,0.08940727724150316
772,0.03602732741198615
773,0.03459833542430357
774,0.048399820086776284
775,0.04662019580590366
776,0.04322089146201577
777,0.07661132970190956
778,0.03078718873753236
779,0.052942764260528755
780,0.04335484484210946
781,0.04853434336141895
782,0.05181365354212547
783,0.09108596976635472
784,0.043537169763447264
785,0.03352621161089684
786,0.04763575769835123
787,0.278963053619894
788,0.05610969213202853
789,0.028539271524462836
790,0.06744205941779788
791,0.06185206077662452
792,0.03228181071938482
793,0.030734344999768133
794,0.20809688876409865
795,0.03368598450729622
796,0.03936832976556207
797,0.0977796621350092
798,0.03509682103759851
799,0.05817872964328636
800,0.037020980669372136
801,0.07533049941775287
802,0.043013895834374066
803,0.07145410710152154
804,0.36778028273754604
805,0.033145641791721026
806,0.049919408489337395
807,0.1398790497432976
808,0.05148529739388094
809,0.044407981094097666
810,0.5765410104363645
811,0.029940348111212677
812,0.05264093686150051
813,0.08119037832744676
814,0.040029596320223515
815,0.030537581868750097
816,0.07121395600069266
817,0.03578739742635325
818,0.037396579904936625
819,0.04551361461328611
820,0.056654048383104026
821,0.06801866400641193
822,0.041042400859922196
823,0.07014205385136711
824,0.06458234737701535
825,0.038015655114377496
826,0.05818148043893158
827,0.03528016823243331
828,0.04727538371873581
829,0.257155183213816
830,0.2295836326840324
831,0.03212930248745071
832,0.04626112822824982
833,0.07026016099290056
834,0.05304451948313113
835,0.0544761489743085
836,0.04352847303484664
837,0.05107838468925347
838,0.030180192824754707
839,0.10354243763243053
840,0.03125334211903786
841,0.033460380665830285
842,0.0737496542118001
843,0.04922667755876584
844,0.03896323420507074
845,0.06296778229325765
846,0.038670821194896864
847,0.14691706349932335
848,0.02964859573658094
849,0.43372715611954205
850,0.03067639462676869
851,0.035541977547239846
852,0.3660979152875531
853,0.04180327495516859
854,0.04984246480195081
855,0.036500945378414654
856,0.06710743278479567
857,0.08412362281895917
858,0.05595824007702806
859,0.049910362332747205
860,0.05607311386945743
861,0.04919769378104121
862,0.0413084001279955
863,0.05384474043620943
864,0.05680585680638873
865,0.07425221349519145
866,0.15913766740950364
867,0.035003687380117735
868,0.033097133875777555
869,0.07313160752592057
870,0.041646174065744584
871,0.19659222421114028
872,0.04721294096992913
873,0.04389176160603805
874,0.05515286248390405
875,0.10269144488725854
876,0.4143961856029544
877,0.029251921406100095
878,0.04240474619764782
879,0.09526554509098586
880,0.052463083596969294
881,0.04022568527373419
882,0.034767350885219116
883,0.03645421248272957
884,0.09780417668113585
885,0.043922542303046694
886,0.1195937682020604
887,0.07711104001090832
888,0.04571225623852542
889,0.1146763852856621
890,0.03177347205662849
891,0.0942511243772689
892,0.05491216093855683
893,0.034030401033808604
894,0.02907573312818792
895,0.0503304549014151
896,0.4480901626068781
897,0.03306766082936224
898,0.1361919588740882
899,0.17664028114643845
900,0.09160790920516436
901,0.037341015782585425
902,0.09763675432060691
903,0.08223108100102972
904,0.12193481938280304
905,0.11236820676784585
906,0.047247537487449455
907,0.03550411866568525
908,0.11025124400657507
909,0.054839458550511276
910,0.04161573551432597
911,0.15497592142601874
912,0.09563845911569993
913,0.03961715975319813
914,0.06962331662555898
915,0.030371197324178652
916,0.044057633798960875
917,0.12035904197122117
918,0.2659221711169969
919,0.0902475875893444
920,0.061781039323135604
921,0.0596988227118523
922,0.06773567945916374
923,0.12722451249756833
924,0.04137678052270151
925,0.032982121932043876
926,0.044679944962714026
927,0.05193695401269212
928,0.04197573191078395
929,0.051834200969270924
930,0.39385369447523066
931,0.04539576408124067
932,0.06267818518277192
933,0.038792661501071225
934,0.039648680401404165
935,0.24570484578468205
936,0.35573149156432476
937,0.23920991322314164
938,0.03793793063043525
939,0.06411882209502932
940,0.05526666733342687
941,0.055286294317555426
942,0.05641816533438612
943,0.04592849110970266
944,0.0302106450333903
945,0.054603591910314164
946,0.06967408178224681
947,0.05662162388361666
948,0.03156916520506044
949,0.10220353884024597
950,0.037079286031712656
951,0.06521117957403183
952,0.06484454054104889
953,0.037150102112806435
954,0.03533972089564895
955,0.049409148806537864
956,0.03142148140645468
957,0.2720212045944276
958,0.15018812482908037
959,0.04064029129642916
960,0.07402816381142885
961,0.03578361833797621
962,0.0344996860173146
963,0.10102162637595931
964,0.1700913287282383
965,0.03662324469463332
966,0.12502252513755555
967,0.11235139869970835
968,0.03899699000072042
969,0.05505993239620016
970,0.04451761029539063
971,0.030484930262882425
972,0.1729943423098132
973,0.08534701367448141
974,0.04578267857118508
975,0.0411745912828266
976,0.07524525982569533
977,0.033299431987645976
978,0.03297385971232566
979,0.029612202247381942
980,0.031064256176716497
981,0.03006932062601794
982,0.04511340799608321
983,0.03478658673725619
984,0.036475821313949816
985,0.05207928248377748
986,0.09584516917537093
987,0.04355875937436606
988,0.04499508743718265
989,0.03160506743367299
990,0.05592181345671159
991,0.06760738015368979
992,0.04552001001229387
993,0.06585814685291196
994,0.03776169710998947
995,0.036216897596295435
996,0.03378933160965576
997,0.0575346961680373
998,0.05724698730196808
999,0.03990877059609758
1000,0.06316570374652847
1001,0.03145304301816046
1002,0.028114800268914154
1003,0.11866002069051809
1004,0.07179272449114628
1005,0.07136600587646257
1006,0.03468849787418163
1007,0.0545993345772627
1008,0.08161527238616301
1009,0.042308115598635246
1010,0.03292366023562926
1011,0.07185479431207135
1012,0.04665538009581335
1013,0.07917798749152201
1014,0.06315418524832238
1015,0.09971384149649323
1016,0.034480890582693255
1017,0.034951166932764885
1018,0.04967584513652667
1019,0.09794944645066432
1020,0.037991172376644414
1021,0.06262396131229972
1022,0.06657845322775476
1023,0.06160121958239428
1024,0.3029715523076612
1025,0.03448766132573353
1026,0.07283786053181171
1027,0.02995536350275789
1028,0.054048204365654946
1029,0.07381512767193989
1030,0.03117418087818715
1031,0.03232937307121829
1032,0.04861421163448995
1033,0.03802389625894823
1034,0.04790311208788526
1035,0.055437212382293814
1036,0.04299894704027349
1037,0.0400584738799107
1038,0.027756216837774992
1039,0.12641896961975385
1040,0.19599108946493418
1041,0.0413913529864329
1042,0.1035388168020335
1043,0.06962985775824115
1044,0.03250580747267797
1045,0.03520218217874747
1046,0.04197908411151177
1047,0.0716538055099295
1048,0.05698926598773121
1049,0.2590843529152795
1050,0.07512319800172004
1051,0.03071919929487874
1052,0.04339139867483906
1053,0.05719249371769778
1054,0.047124036433922795
1055,0.03803219098718919
1056,0.09073737558371266
1057,0.04878294962991101
1058,0.05160634836641467
1059,0.04519213271931369
1060,0.03998970434123416
1061,0.1606657167705852
1062,0.06104340308407541
1063,0.12051382709565407
1064,0.04454219470426946
1065,0.03122913600851612
1066,0.09550411158731262
1067,0.035305123691185554
1068,0.07178364900327218
1069,0.03046694174888145
1070,0.02804166366907739
1071,0.14311620881587572
1072,0.028188935057418155
1073,0.1117403136601527
1074,0.03302750023028823
1075,0.04243312426931985
1076,0.06756013793270337
1077,0.0546020637791729
1078,0.030282810719929623
1079,0.15675647988073949
1080,0.07048721004517543
1081,0.05379752885405376
1082,0.0341495877465128
1083,0.061646991757969824
1084,0.07738374591374202
1085,0.08320067199074357
1086,0.5652381924962323
1087,0.04048563512878732
1088,0.03796250650655627
1089,0.06174578551367767
1090,0.04271372607874809
1091,0.03588746922718617
1092,0.060442674573057804
1093,0.043659482617728035
1094,0.04101007148701483
1095,0.03169391503345323
1096,0.03980909869561003
1097,0.07224646476505757
1098,0.04258446393162386
1099,0.06638689281271482
1100,0.19602659579576046
1101,0.08235276517888737
1102,0.2474779412181646
1103,0.03536386826427602
1104,0.05468282900299225
1105,0.037056174799972766
1106,0.05310466560673581
1107,0.03140195926735657
1108,0.04122655464507674
1109,0.06333570270763718
1110,0.04380483805723102
1111,0.06974739679496204
1112,0.07189297021343337
1113,0.035193176677307814
1114,0.17316658008322355
1115,0.07746291608370336
1116,0.10737881805019538
1117,0.03128435490626384
1118,0.11854706622405052
1119,0.052799177490740846
1120,0.04512369299527286
1121,0.0427848715568571
1122,0.03385524025042624
1123,0.07065571651028875
1124,0.09672755897339683
1125,0.03023253938546595
1126,0.047546028704769636
1127,0.03964457612184811
1128,0.04849988005886042
1129,0.05476670823837322
1130,0.037345391400277185
1131,0.041193179251918434
1132,0.030126933274693256
1133,0.06009526852371561
1134,0.05103989224603631
1135,0.05240699637153983
1136,0.03038980474206827
1137,0.027707912428786348
1138,0.031667586630098936
1139,0.03403973996600951
1140,0.05227972881669239
1141,0.05534554277863199
1142,0.03191094241610434
1143,0.13121015326197635
1144,0.391744138468386
1145,0.030532502218271338
1146,0.031671219931313145
1147,0.03690645251078172
1148,0.034077702946838755
1149,0.04589245209836377
1150,0.03241539571289871
1151,0.07418514422763389
1152,0.06335589144673148
1153,0.247808219728791
1154,0.06631325111544094
1155,0.06019824830808973
1156,0.03120444334453233
1157,0.030499120658119345
1158,0.07088298139422201
1159,0.028832386688034378
1160,0.02826044943458779
1161,0.07124092267141002
1162,0.03031071607545865
1163,0.09117041552694133
1164,0.045663367851024726
1165,0.050349720149418714
1166,0.06875710575415751
1167,0.10691441802054154
1168,0.032285514656623666
1169,0.03992134600623618
1170,0.3452333315631975
1171,0.13181811588084386
1172,0.11865917261279767
1173,0.04127908036601158
1174,0.4682414370018341
1175,0.033403557234811254
1176,0.21201979315699357
1177,0.03854081322395168
1178,0.03674709588036388
1179,0.2622820885187919
1180,0.05216128821626622
1181,0.04351196485716794
1182,0.03959104802192572
1183,0.06719922934205982
1184,0.048121908422082395
1185,0.09872730827961305
1186,0.038389806691015806
1187,0.04577529230947542
1188,0.04564941235124652
1189,0.0363216761653548
1190,0.09861763400003351
1191,0.11250438304709726
1192,0.05426128483009032
1193,0.03734722364596308
1194,0.0767743180512358
1195,0.10870152008801608
1196,0.05075453484637176
1197,0.3066338134388279
1198,0.15132781568728304
1199,0.037776151681350054
1200,0.15967075104365425
1201,0.0420937223329996
1202,0.0533182826619254
1203,0.08276415923767291
1204,0.0604889094411023
1205,0.056269818164513354
1206,0.07950874437848218
1207,0.039640236286088405
1208,0.043702924424784864
1209,0.03595685358157112
1210,0.08451294810742455
1211,0.31819000368132244
1212,0.03412398964007997
1213,0.03143771589676206
1214,0.03545102817647036
1215,0.08674082951259005
1216,0.03939481152832615
1217,0.06282165684109413
1218,0.2983314683568235
1219,0.04480113688076631
1220,0.03185065398443901
1221,0.04373334857946974
1222,0.0526877888751689
1223,0.047827207746230366
1224,0.22820698071613618
1225,0.05065416040730013
1226,0.21839297888295903
1227,0.11159333501200706
1228,0.06809418883419827
1229,0.05165735344888512
1230,0.04952305915859527
1231,0.037539988444989895
1232,0.03331956786388183
1233,0.2102937140461876
1234,0.07118333726402769
1235,0.058327387462754426
1236,0.08861869270286542
1237,0.0387073478661969
1238,0.04839027398071079
1239,0.15384325205922342
1240,0.04716972988061831
1241,0.056318925082329135
1242,0.057676112668271044
1243,0.051691157601336975
1244,0.5813326213816469
1245,0.05079281346259084
1246,0.09646856902410658
1247,0.0376377211269707
1248,0.03092498720375936
